2026-07-30 21:58:05 | INFO | Report written successfully: hadolint_frontend_20260730_215805_normalized.json
2026-07-30 21:58:05 | INFO | [Hadolint] Report saved successfully.
2026-07-30 21:58:05 | INFO | [Hadolint] Calculating statistics...
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | Hadolint Scan Summary
2026-07-30 21:58:05 | INFO | ----------------------------------------------------------------------
2026-07-30 21:58:05 | INFO | Status         : PASS
2026-07-30 21:58:05 | INFO | Total          : 1
2026-07-30 21:58:05 | INFO | Critical       : 0
2026-07-30 21:58:05 | INFO | High           : 0
2026-07-30 21:58:05 | INFO | Medium         : 0
2026-07-30 21:58:05 | INFO | Low            : 0
2026-07-30 21:58:05 | INFO | Info           : 1
2026-07-30 21:58:05 | INFO | Unknown        : 0
2026-07-30 21:58:05 | INFO | Fixable        : 0
2026-07-30 21:58:05 | INFO | Exploitable    : 0
2026-07-30 21:58:05 | INFO | Compliance     : 100.0%
2026-07-30 21:58:05 | INFO | Duration       : 0.03 sec
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | Hadolint Parser Completed
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | [Hadolint] Parser completed successfully.
2026-07-30 21:58:05 | INFO | hadolint completed successfully.
2026-07-30 21:58:05 | INFO | Starting trivy
2026-07-30 21:58:05 | INFO | [Trivy] Preparing parser...
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | Starting Trivy Parser
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | [Trivy] Loading report(s)...
2026-07-30 21:58:05 | INFO | Reading report: frontend_20260730_215434.json
2026-07-30 21:58:05 | INFO | Successfully loaded frontend_20260730_215434.json
2026-07-30 21:58:05 | INFO | Reading report: backend_20260730_215434.json
2026-07-30 21:58:05 | INFO | Successfully loaded backend_20260730_215434.json
2026-07-30 21:58:05 | INFO | [Trivy] Processing frontend_20260730_215434.json...
2026-07-30 21:58:05 | INFO | [Trivy] Validating report...
2026-07-30 21:58:05 | INFO | [Trivy] Generating metadata...
2026-07-30 21:58:05 | INFO | Parsed 0 Trivy findings.
2026-07-30 21:58:05 | INFO | [Trivy] Calculating statistics...
2026-07-30 21:58:05 | INFO | [Trivy] Building normalized report...
2026-07-30 21:58:05 | INFO | [Trivy] Saving report...
2026-07-30 21:58:05 | INFO | Writing report: trivy_frontend_20260730_215805_normalized.json
2026-07-30 21:58:05 | INFO | Report written successfully: trivy_frontend_20260730_215805_normalized.json
2026-07-30 21:58:05 | INFO | [Trivy] Report saved successfully.
2026-07-30 21:58:05 | INFO | [Trivy] Processing backend_20260730_215434.json...
2026-07-30 21:58:05 | INFO | [Trivy] Validating report...
2026-07-30 21:58:05 | INFO | [Trivy] Generating metadata...
2026-07-30 21:58:05 | INFO | Loaded 2 rules for trivy.
2026-07-30 21:58:05 | INFO | Parsed 21 Trivy findings.
2026-07-30 21:58:05 | INFO | [Trivy] Calculating statistics...
2026-07-30 21:58:05 | INFO | [Trivy] Building normalized report...
2026-07-30 21:58:05 | INFO | [Trivy] Saving report...
2026-07-30 21:58:05 | INFO | Writing report: trivy_backend_20260730_215805_normalized.json
2026-07-30 21:58:05 | INFO | Report written successfully: trivy_backend_20260730_215805_normalized.json
2026-07-30 21:58:05 | INFO | [Trivy] Report saved successfully.
2026-07-30 21:58:05 | INFO | [Trivy] Calculating statistics...
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | Trivy Scan Summary
2026-07-30 21:58:05 | INFO | ----------------------------------------------------------------------
2026-07-30 21:58:05 | INFO | Status         : FAIL
2026-07-30 21:58:05 | INFO | Total          : 21
2026-07-30 21:58:05 | INFO | Critical       : 1
2026-07-30 21:58:05 | INFO | High           : 11
2026-07-30 21:58:05 | INFO | Medium         : 9
2026-07-30 21:58:05 | INFO | Low            : 0
2026-07-30 21:58:05 | INFO | Info           : 0
2026-07-30 21:58:05 | INFO | Unknown        : 0
2026-07-30 21:58:05 | INFO | Fixable        : 21
2026-07-30 21:58:05 | INFO | Exploitable    : 7
2026-07-30 21:58:05 | INFO | Compliance     : 0.0%
2026-07-30 21:58:05 | INFO | Duration       : 0.07 sec
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | Trivy Parser Completed
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | [Trivy] Parser completed successfully.
2026-07-30 21:58:05 | INFO | trivy completed successfully.
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | All parsers completed successfully.
2026-07-30 21:58:05 | INFO | ======================================================================
2026-07-30 21:58:05 | INFO | === STAGE 4: Aggregating Results ===
2026-07-30 21:58:05 | INFO | Starting master report aggregation with Risk Engine...
2026-07-30 21:58:05 | INFO | Risk Engine Computed: Total Risk Score=78, Level=CRITICAL, Score=0.0%
2026-07-30 21:58:05 | INFO | Master report saved at: compliance/master_reports/master_report.json
2026-07-30 21:58:05 | INFO | Processing Advanced Compliance Layer mappings...
2026-07-30 21:58:05 | INFO | Saved advanced compliance matrix to compliance/reports/compliance/compliance_matrix.json
2026-07-30 21:58:05 | INFO | === STAGE 5: Security Gate Evaluation ===
2026-07-30 21:58:05 | INFO | Evaluating Security Gate policy from policy.yaml...
2026-07-30 21:58:05 | INFO | Database Ingestion Successful (Scan ID: SCAN-20260730162805)
2026-07-30 22:09:47 | INFO | Registered parser: hadolint
2026-07-30 22:09:47 | INFO | Registered parser: trivy
2026-07-30 22:09:47 | INFO | Registered parser: gitleaks
2026-07-30 22:09:47 | INFO | === STAGE 4: Aggregating Results ===
2026-07-30 22:09:47 | INFO | Starting master report aggregation with Risk Engine...
2026-07-30 22:09:47 | INFO | Risk Engine Computed: Total Risk Score=78, Level=CRITICAL, Score=0.0%
2026-07-30 22:09:47 | INFO | Master report saved at: compliance/master_reports/master_report.json
2026-07-30 22:09:47 | INFO | Processing Advanced Compliance Layer mappings...
2026-07-30 22:09:47 | INFO | Saved advanced compliance matrix with Overall Compliance Score: 77.8% to compliance/reports/compliance/compliance_matrix.json
2026-07-30 22:09:47 | INFO | === STAGE 5: Security Gate Evaluation ===
2026-07-30 22:09:47 | INFO | Evaluating Security Gate policy from policy.yaml...
2026-07-30 22:09:47 | INFO | Database Ingestion Successful (Scan ID: SCAN-20260730163947)
2026-07-30 22:19:30 | INFO | Registered parser: hadolint
2026-07-30 22:19:30 | INFO | Registered parser: trivy
2026-07-30 22:19:30 | INFO | Registered parser: gitleaks
2026-07-30 22:19:30 | INFO | === STAGE 4: Aggregating Results ===
2026-07-30 22:19:30 | INFO | Starting master report aggregation with Risk Engine...
